[NNS] ||| not ||| nos ||| PPDB2.0Score=4.59347 PPDB1.0Score=17.576980 -logp(LHS|e1)=9.86342 -logp(LHS|e2)=1.83969 -logp(e1|LHS)=13.66477 -logp(e1|e2)=5.77934 -logp(e1|e2,LHS)=6.12672 -logp(e2|LHS)=11.65934 -logp(e2|e1)=11.79764 -logp(e2|e1,LHS)=4.12130 AGigaSim=0.02454 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.015133 Exclusion=0.002291 GlueRule=0 GoogleNgramSim=0.33111 Identity=0 Independent=0.737682 Lex(e1|e2)=62.61372 Lex(e2|e1)=62.61372 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.007458 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.237435 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98261 TargetFormality=0.98234 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| representation ||| represented ||| PPDB2.0Score=4.23045 PPDB1.0Score=8.838990 -logp(LHS|e1)=7.14600 -logp(LHS|e2)=1.27203 -logp(e1|LHS)=13.29339 -logp(e1|e2)=4.45445 -logp(e1|e2,LHS)=7.23154 -logp(e2|LHS)=7.34951 -logp(e2|e1)=4.38454 -logp(e2|e1,LHS)=1.28766 AGigaSim=0.30201 Abstract=0 Adjacent=0 CharCountDiff=-3 CharLogCR=-0.24116 ContainsX=0 Equivalence=0.023549 Exclusion=0.000180 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.450813 Lex(e1|e2)=62.05412 Lex(e2|e1)=62.05412 Lexical=1 LogCount=1.60944 MVLSASim=NA Monotonic=1 OtherRelated=0.052125 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.473333 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99470 TargetFormality=0.99892 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-3.00000 WordLogCR=0 ||| 0-0 ||| ForwardEntailment
[VBZ] ||| differs ||| different ||| PPDB2.0Score=4.20071 PPDB1.0Score=16.682420 -logp(LHS|e1)=0.01680 -logp(LHS|e2)=10.27431 -logp(e1|LHS)=9.75120 -logp(e1|e2)=10.90299 -logp(e1|e2,LHS)=2.46539 -logp(e2|LHS)=14.88516 -logp(e2|e1)=5.77943 -logp(e2|e1,LHS)=7.59935 AGigaSim=0.21910 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.25131 ContainsX=0 Equivalence=0.034443 Exclusion=0.003206 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.284569 Lex(e1|e2)=62.61372 Lex(e2|e1)=62.61372 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.260028 PhrasePenalty=1 RarityPenalty=0.00248 ReverseEntailment=0.417754 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99388 TargetFormality=0.99729 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=2.00000 WordLogCR=0 ||| 0-0 ||| ReverseEntailment
[NN] ||| count ||| counting ||| PPDB2.0Score=4.19247 PPDB1.0Score=5.849240 -logp(LHS|e1)=1.22627 -logp(LHS|e2)=1.09499 -logp(e1|LHS)=10.98684 -logp(e1|e2)=2.27582 -logp(e1|e2,LHS)=1.68612 -logp(e2|LHS)=12.15316 -logp(e2|e1)=3.57342 -logp(e2|e1,LHS)=2.85244 AGigaSim=0.62486 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.47000 ContainsX=0 Equivalence=0.480764 Exclusion=0.000001 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.050595 Lex(e1|e2)=59.88918 Lex(e2|e1)=59.88918 Lexical=1 LogCount=4.15888 MVLSASim=NA Monotonic=1 OtherRelated=0.023955 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.444685 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98437 TargetFormality=0.97894 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=3.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[VBD] ||| came ||| became ||| PPDB2.0Score=4.18629 PPDB1.0Score=10.809590 -logp(LHS|e1)=0.00519 -logp(LHS|e2)=0.00385 -logp(e1|LHS)=6.23791 -logp(e1|e2)=5.27873 -logp(e1|e2,LHS)=4.66284 -logp(e2|LHS)=6.48869 -logp(e2|e1)=5.53086 -logp(e2|e1,LHS)=4.91363 AGigaSim=0.47140 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.40547 ContainsX=0 Equivalence=0.032727 Exclusion=0.005198 GlueRule=0 GoogleNgramSim=0.08580 Identity=0 Independent=0.549645 Lex(e1|e2)=59.17178 Lex(e2|e1)=59.17178 Lexical=1 LogCount=4.89035 MVLSASim=NA Monotonic=1 OtherRelated=0.067573 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.344857 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98383 TargetFormality=0.91808 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=2.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBN] ||| represented ||| representative ||| PPDB2.0Score=4.18026 PPDB1.0Score=10.799190 -logp(LHS|e1)=0.33431 -logp(LHS|e2)=6.87637 -logp(e1|LHS)=6.85742 -logp(e1|e2)=6.29775 -logp(e1|e2,LHS)=1.60262 -logp(e2|LHS)=11.60316 -logp(e2|e1)=4.50144 -logp(e2|e1,LHS)=6.34836 AGigaSim=0.49290 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.24116 ContainsX=0 Equivalence=0.109500 Exclusion=0.001197 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.471983 Lex(e1|e2)=62.20827 Lex(e2|e1)=62.20827 Lexical=1 LogCount=1.60944 MVLSASim=NA Monotonic=1 OtherRelated=0.031713 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.385607 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99487 TargetFormality=0.99692 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=3.00000 WordLogCR=0 ||| 0-0 ||| Independent
[RB] ||| exactly ||| precisely ||| PPDB2.0Score=4.17874 PPDB1.0Score=4.922820 -logp(LHS|e1)=0.03236 -logp(LHS|e2)=0.00923 -logp(e1|LHS)=7.26747 -logp(e1|e2)=2.37786 -logp(e1|e2,LHS)=1.94382 -logp(e2|LHS)=7.41143 -logp(e2|e1)=2.54496 -logp(e2|e1,LHS)=2.08778 AGigaSim=0.68954 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.25131 ContainsX=0 Equivalence=0.377682 Exclusion=0.004128 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.181934 Lex(e1|e2)=58.55333 Lex(e2|e1)=58.55333 Lexical=1 LogCount=5.63835 MVLSASim=NA Monotonic=1 OtherRelated=0.356380 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.079876 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98186 TargetFormality=0.89542 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=2.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[VBN] ||| represented ||| representation ||| PPDB2.0Score=4.17342 PPDB1.0Score=10.980120 -logp(LHS|e1)=0.33431 -logp(LHS|e2)=8.60640 -logp(e1|LHS)=6.85742 -logp(e1|e2)=5.45510 -logp(e1|e2,LHS)=1.35599 -logp(e2|LHS)=15.19942 -logp(e2|e1)=5.52502 -logp(e2|e1,LHS)=9.69799 AGigaSim=0.30201 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.24116 ContainsX=0 Equivalence=0.028562 Exclusion=0.000353 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.488232 Lex(e1|e2)=63.30685 Lex(e2|e1)=63.30685 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.029876 PhrasePenalty=1 RarityPenalty=0.04979 ReverseEntailment=0.452978 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99487 TargetFormality=0.99692 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=3.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| represented ||| representative ||| PPDB2.0Score=4.17220 PPDB1.0Score=10.312470 -logp(LHS|e1)=1.27203 -logp(LHS|e2)=7.56111 -logp(e1|LHS)=7.34951 -logp(e1|e2)=6.05439 -logp(e1|e2,LHS)=1.44273 -logp(e2|LHS)=11.84228 -logp(e2|e1)=4.25808 -logp(e2|e1,LHS)=5.93550 AGigaSim=0.49290 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.24116 ContainsX=0 Equivalence=0.090675 Exclusion=0.000607 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.432334 Lex(e1|e2)=61.80282 Lex(e2|e1)=61.80282 Lexical=1 LogCount=1.94591 MVLSASim=NA Monotonic=1 OtherRelated=0.054846 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.421537 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99487 TargetFormality=0.99692 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=3.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| represented ||| representation ||| PPDB2.0Score=4.16537 PPDB1.0Score=8.838940 -logp(LHS|e1)=1.27203 -logp(LHS|e2)=7.14600 -logp(e1|LHS)=7.34951 -logp(e1|e2)=4.38451 -logp(e1|e2,LHS)=1.28767 -logp(e2|LHS)=13.29339 -logp(e2|e1)=4.45443 -logp(e2|e1,LHS)=7.23154 AGigaSim=0.30201 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.24116 ContainsX=0 Equivalence=0.023549 Exclusion=0.000180 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.450813 Lex(e1|e2)=62.05412 Lex(e2|e1)=62.05412 Lexical=1 LogCount=1.60944 MVLSASim=NA Monotonic=1 OtherRelated=0.052125 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.473333 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99487 TargetFormality=0.99692 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=3.00000 WordLogCR=0 ||| 0-0 ||| ReverseEntailment
[NNS] ||| exceptions ||| except ||| PPDB2.0Score=4.15410 PPDB1.0Score=17.011120 -logp(LHS|e1)=0.05373 -logp(LHS|e2)=6.32374 -logp(e1|LHS)=8.78429 -logp(e1|e2)=8.97836 -logp(e1|e2,LHS)=2.83009 -logp(e2|LHS)=14.10870 -logp(e2|e1)=8.03276 -logp(e2|e1,LHS)=8.15450 AGigaSim=0.17096 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-0.51083 ContainsX=0 Equivalence=0.116195 Exclusion=0.000444 GlueRule=0 GoogleNgramSim=0.03681 Identity=0 Independent=0.377952 Lex(e1|e2)=62.39058 Lex(e2|e1)=62.39058 Lexical=1 LogCount=1.09861 MVLSASim=NA Monotonic=1 OtherRelated=0.115369 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.390040 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99354 TargetFormality=0.99716 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-4.00000 WordLogCR=0 ||| 0-0 ||| ForwardEntailment
[IN] ||| amongst ||| among ||| PPDB2.0Score=4.15039 PPDB1.0Score=6.557970 -logp(LHS|e1)=0.03973 -logp(LHS|e2)=0.00044 -logp(e1|LHS)=9.33679 -logp(e1|e2)=4.67566 -logp(e1|e2,LHS)=4.45694 -logp(e2|LHS)=6.50415 -logp(e2|e1)=1.88231 -logp(e2|e1,LHS)=1.62430 AGigaSim=0.98528 Abstract=0 Adjacent=0 CharCountDiff=-2 CharLogCR=-0.33647 ContainsX=0 Equivalence=0.139887 Exclusion=0.001361 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.243862 Lex(e1|e2)=59.23788 Lex(e2|e1)=59.23788 Lexical=1 LogCount=4.82831 MVLSASim=NA Monotonic=1 OtherRelated=0.414020 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.200869 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99422 TargetFormality=0.99947 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-2.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[VBD] ||| differed ||| different ||| PPDB2.0Score=4.15026 PPDB1.0Score=12.946340 -logp(LHS|e1)=0.13741 -logp(LHS|e2)=9.82803 -logp(e1|LHS)=9.87801 -logp(e1|e2)=9.20755 -logp(e1|e2,LHS)=1.40038 -logp(e2|LHS)=14.09986 -logp(e2|e1)=3.73879 -logp(e2|e1,LHS)=5.62224 AGigaSim=0.17096 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.11778 ContainsX=0 Equivalence=0.057211 Exclusion=0.000795 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.289470 Lex(e1|e2)=62.20827 Lex(e2|e1)=62.20827 Lexical=1 LogCount=1.38629 MVLSASim=NA Monotonic=1 OtherRelated=0.215647 PhrasePenalty=1 RarityPenalty=0.00002 ReverseEntailment=0.436877 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99598 TargetFormality=0.95337 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| ReverseEntailment
[NN] ||| working ||| work ||| PPDB2.0Score=4.14540 PPDB1.0Score=3.982220 -logp(LHS|e1)=1.63959 -logp(LHS|e2)=0.24617 -logp(e1|LHS)=7.94281 -logp(e1|e2)=2.38801 -logp(e1|e2,LHS)=2.98226 -logp(e2|LHS)=5.75559 -logp(e2|e1)=1.59421 -logp(e2|e1,LHS)=0.79504 AGigaSim=0.68954 Abstract=0 Adjacent=0 CharCountDiff=-3 CharLogCR=-0.55962 ContainsX=0 Equivalence=0.252531 Exclusion=0.000020 GlueRule=0 GoogleNgramSim=0.05520 Identity=0 Independent=0.079732 Lex(e1|e2)=58.49882 Lex(e2|e1)=58.49882 Lexical=1 LogCount=5.76519 MVLSASim=NA Monotonic=1 OtherRelated=0.494920 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.172797 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98489 TargetFormality=0.97718 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-3.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[VBD] ||| representatives ||| represented ||| PPDB2.0Score=4.12697 PPDB1.0Score=14.006340 -logp(LHS|e1)=9.79145 -logp(LHS|e2)=1.27203 -logp(e1|LHS)=14.54615 -logp(e1|e2)=6.34178 -logp(e1|e2,LHS)=8.65766 -logp(e2|LHS)=7.34951 -logp(e2|e1)=7.66456 -logp(e2|e1,LHS)=1.46102 AGigaSim=0.40524 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-0.31015 ContainsX=0 Equivalence=0.018691 Exclusion=0.000148 GlueRule=0 GoogleNgramSim=0.07356 Identity=0 Independent=0.457433 Lex(e1|e2)=62.05412 Lex(e2|e1)=62.05412 Lexical=1 LogCount=1.38629 MVLSASim=NA Monotonic=1 OtherRelated=0.088670 PhrasePenalty=1 RarityPenalty=0.00005 ForwardEntailment=0.435058 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99041 TargetFormality=0.99971 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-4.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| represented ||| representatives ||| PPDB2.0Score=4.12539 PPDB1.0Score=14.006420 -logp(LHS|e1)=1.27203 -logp(LHS|e2)=9.79145 -logp(e1|LHS)=7.34951 -logp(e1|e2)=7.66460 -logp(e1|e2,LHS)=1.46103 -logp(e2|LHS)=14.54615 -logp(e2|e1)=6.34182 -logp(e2|e1,LHS)=8.65767 AGigaSim=0.40524 Abstract=0 Adjacent=0 CharCountDiff=4 CharLogCR=0.31015 ContainsX=0 Equivalence=0.018691 Exclusion=0.000148 GlueRule=0 GoogleNgramSim=0.07356 Identity=0 Independent=0.457433 Lex(e1|e2)=62.05412 Lex(e2|e1)=62.05412 Lexical=1 LogCount=1.38629 MVLSASim=NA Monotonic=1 OtherRelated=0.088670 PhrasePenalty=1 RarityPenalty=0.00005 ReverseEntailment=0.435058 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99487 TargetFormality=0.99692 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=4.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBN] ||| performance ||| performed ||| PPDB2.0Score=4.10589 PPDB1.0Score=15.331340 -logp(LHS|e1)=8.29711 -logp(LHS|e2)=0.21786 -logp(e1|LHS)=13.51587 -logp(e1|e2)=6.61495 -logp(e1|e2,LHS)=8.75002 -logp(e2|LHS)=7.53807 -logp(e2|e1)=8.71639 -logp(e2|e1,LHS)=2.77222 AGigaSim=0.56573 Abstract=0 Adjacent=0 CharCountDiff=-2 CharLogCR=-0.20067 ContainsX=0 Equivalence=0.055765 Exclusion=0.000772 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.363385 Lex(e1|e2)=62.20827 Lex(e2|e1)=62.20827 Lexical=1 LogCount=1.38629 MVLSASim=NA Monotonic=1 OtherRelated=0.377994 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.202084 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99412 TargetFormality=0.99345 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-2.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[VBD] ||| performance ||| performed ||| PPDB2.0Score=4.09783 PPDB1.0Score=15.556820 -logp(LHS|e1)=7.64776 -logp(LHS|e2)=1.67916 -logp(e1|LHS)=12.42090 -logp(e1|e2)=6.72769 -logp(e1|e2,LHS)=6.43581 -logp(e2|LHS)=8.55375 -logp(e2|e1)=8.82913 -logp(e2|e1,LHS)=2.56866 AGigaSim=0.56573 Abstract=0 Adjacent=0 CharCountDiff=-2 CharLogCR=-0.20067 ContainsX=0 Equivalence=0.047621 Exclusion=0.000404 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.343757 Lex(e1|e2)=62.39058 Lex(e2|e1)=62.39058 Lexical=1 LogCount=1.09861 MVLSASim=NA Monotonic=1 OtherRelated=0.373642 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.234576 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99412 TargetFormality=0.99345 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-2.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[NNS] ||| except ||| exceptions ||| PPDB2.0Score=4.09656 PPDB1.0Score=17.011120 -logp(LHS|e1)=6.32374 -logp(LHS|e2)=0.05373 -logp(e1|LHS)=14.10870 -logp(e1|e2)=8.03276 -logp(e1|e2,LHS)=8.15450 -logp(e2|LHS)=8.78429 -logp(e2|e1)=8.97836 -logp(e2|e1,LHS)=2.83009 AGigaSim=0.17096 Abstract=0 Adjacent=0 CharCountDiff=4 CharLogCR=0.51083 ContainsX=0 Equivalence=0.116195 Exclusion=0.000444 GlueRule=0 GoogleNgramSim=0.03681 Identity=0 Independent=0.377952 Lex(e1|e2)=62.39060 Lex(e2|e1)=62.39060 Lexical=1 LogCount=1.09861 MVLSASim=NA Monotonic=1 OtherRelated=0.115369 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.390040 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98770 TargetFormality=0.90072 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=4.00000 WordLogCR=0 ||| 0-0 ||| ReverseEntailment
[VBN] ||| performed ||| performances ||| PPDB2.0Score=4.07770 PPDB1.0Score=14.005320 -logp(LHS|e1)=0.21786 -logp(LHS|e2)=7.52510 -logp(e1|LHS)=7.53807 -logp(e1|e2)=6.23628 -logp(e1|e2,LHS)=0.88239 -logp(e2|LHS)=16.37807 -logp(e2|e1)=7.76904 -logp(e2|e1,LHS)=9.72239 AGigaSim=0.46054 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.28768 ContainsX=0 Equivalence=0.139204 Exclusion=0.004182 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.401778 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.359053 PhrasePenalty=1 RarityPenalty=0.36788 ForwardEntailment=0.095783 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99037 TargetFormality=0.99317 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=3.00000 WordLogCR=0 ||| 0-0 ||| Independent
[JJ] ||| largest-ever ||| largest ||| PPDB2.0Score=4.07247 PPDB1.0Score=18.353290 -logp(LHS|e1)=0.06899 -logp(LHS|e2)=8.55637 -logp(e1|LHS)=15.74399 -logp(e1|e2)=13.07376 -logp(e1|e2,LHS)=10.02780 -logp(e2|LHS)=16.43713 -logp(e2|e1)=5.27953 -logp(e2|e1,LHS)=10.72094 AGigaSim=0.51410 Abstract=0 Adjacent=0 CharCountDiff=-5 CharLogCR=-0.53900 ContainsX=0 Equivalence=0.154027 Exclusion=0.004708 GlueRule=0 GoogleNgramSim=0.08580 Identity=0 Independent=0.382406 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.404926 PhrasePenalty=1 RarityPenalty=0.36788 ReverseEntailment=0.053934 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98747 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-5.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[JJ] ||| highest-level ||| highest ||| PPDB2.0Score=4.07087 PPDB1.0Score=14.641650 -logp(LHS|e1)=0.04609 -logp(LHS|e2)=5.14085 -logp(e1|LHS)=14.41275 -logp(e1|e2)=10.58888 -logp(e1|e2,LHS)=8.38345 -logp(e2|LHS)=12.97140 -logp(e2|e1)=4.05277 -logp(e2|e1,LHS)=6.94209 AGigaSim=0.51410 Abstract=0 Adjacent=0 CharCountDiff=-6 CharLogCR=-0.61904 ContainsX=0 Equivalence=0.044589 Exclusion=0.000212 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.352607 Lex(e1|e2)=62.39060 Lex(e2|e1)=62.39060 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.193569 PhrasePenalty=1 RarityPenalty=0.00674 ForwardEntailment=0.409022 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98339 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-6.00000 WordLogCR=0 ||| 0-0 ||| ForwardEntailment
[VBN] ||| performances ||| performed ||| PPDB2.0Score=4.07018 PPDB1.0Score=14.005320 -logp(LHS|e1)=7.52510 -logp(LHS|e2)=0.21786 -logp(e1|LHS)=16.37807 -logp(e1|e2)=7.76904 -logp(e1|e2,LHS)=9.72239 -logp(e2|LHS)=7.53807 -logp(e2|e1)=6.23628 -logp(e2|e1,LHS)=0.88239 AGigaSim=0.46054 Abstract=0 Adjacent=0 CharCountDiff=-3 CharLogCR=-0.28768 ContainsX=0 Equivalence=0.139204 Exclusion=0.004182 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.401778 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.359053 PhrasePenalty=1 RarityPenalty=0.36788 ReverseEntailment=0.095783 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99449 TargetFormality=0.98464 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-3.00000 WordLogCR=0 ||| 0-0 ||| Independent
[NNP] ||| not ||| nos ||| PPDB2.0Score=4.06201 PPDB1.0Score=18.122680 -logp(LHS|e1)=6.62270 -logp(LHS|e2)=0.33752 -logp(e1|LHS)=10.77692 -logp(e1|e2)=6.05219 -logp(e1|e2,LHS)=10.83922 -logp(e2|LHS)=10.51003 -logp(e2|e1)=12.07049 -logp(e2|e1,LHS)=10.57233 AGigaSim=0.02454 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.015904 Exclusion=0.002026 GlueRule=0 GoogleNgramSim=0.33111 Identity=0 Independent=0.805031 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.012763 PhrasePenalty=1 RarityPenalty=0.00002 ReverseEntailment=0.164276 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98261 TargetFormality=0.98234 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| Independent
