[NNS] ||| not ||| nos ||| PPDB2.0Score=4.59347 PPDB1.0Score=17.576980 -logp(LHS|e1)=9.86342 -logp(LHS|e2)=1.83969 -logp(e1|LHS)=13.66477 -logp(e1|e2)=5.77934 -logp(e1|e2,LHS)=6.12672 -logp(e2|LHS)=11.65934 -logp(e2|e1)=11.79764 -logp(e2|e1,LHS)=4.12130 AGigaSim=0.02454 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.015133 Exclusion=0.002291 GlueRule=0 GoogleNgramSim=0.33111 Identity=0 Independent=0.737682 Lex(e1|e2)=62.61372 Lex(e2|e1)=62.61372 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.007458 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.237435 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98261 TargetFormality=0.98234 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| Independent
[NNP] ||| not ||| nos ||| PPDB2.0Score=4.06201 PPDB1.0Score=18.122680 -logp(LHS|e1)=6.62270 -logp(LHS|e2)=0.33752 -logp(e1|LHS)=10.77692 -logp(e1|e2)=6.05219 -logp(e1|e2,LHS)=10.83922 -logp(e2|LHS)=10.51003 -logp(e2|e1)=12.07049 -logp(e2|e1,LHS)=10.57233 AGigaSim=0.02454 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.015904 Exclusion=0.002026 GlueRule=0 GoogleNgramSim=0.33111 Identity=0 Independent=0.805031 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.012763 PhrasePenalty=1 RarityPenalty=0.00002 ReverseEntailment=0.164276 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98261 TargetFormality=0.98234 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| Independent
[NNP] ||| not ||| noes ||| PPDB2.0Score=4.06201 PPDB1.0Score=13.542840 -logp(LHS|e1)=6.62270 -logp(LHS|e2)=2.02961 -logp(e1|LHS)=10.77692 -logp(e1|e2)=1.62141 -logp(e1|e2,LHS)=3.81082 -logp(e2|LHS)=16.48384 -logp(e2|e1)=11.92143 -logp(e2|e1,LHS)=9.51775 AGigaSim=0.33689 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.28768 ContainsX=0 Equivalence=0.015904 Exclusion=0.002026 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.805031 Lex(e1|e2)=63.30685 Lex(e2|e1)=63.30685 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.012763 PhrasePenalty=1 RarityPenalty=0.13534 ReverseEntailment=0.164276 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98261 TargetFormality=0.98234 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| worker ||| works ||| PPDB2.0Score=4.06097 PPDB1.0Score=20.065260 -logp(LHS|e1)=8.05498 -logp(LHS|e2)=7.46810 -logp(e1|LHS)=15.37283 -logp(e1|e2)=10.86858 -logp(e1|e2,LHS)=7.53511 -logp(e2|LHS)=13.11405 -logp(e2|e1)=9.19668 -logp(e2|e1,LHS)=5.27633 AGigaSim=0.46054 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.18232 ContainsX=0 Equivalence=0.001269 Exclusion=0.001653 GlueRule=0 GoogleNgramSim=0.02454 Identity=0 Independent=0.468064 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.524227 PhrasePenalty=1 RarityPenalty=0.36788 ReverseEntailment=0.004786 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98122 TargetFormality=0.99106 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-1.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[VBP] ||| 0 ||| zero ||| PPDB2.0Score=4.06071 PPDB1.0Score=8.246070 -logp(LHS|e1)=6.10323 -logp(LHS|e2)=3.70895 -logp(e1|LHS)=12.15963 -logp(e1|e2)=3.46651 -logp(e1|e2,LHS)=3.16114 -logp(e2|LHS)=11.07840 -logp(e2|e1)=4.77956 -logp(e2|e1,LHS)=2.07992 AGigaSim=0.32531 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=1.38629 ContainsX=0 Equivalence=0.319569 Exclusion=0.000425 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.315956 Lex(e1|e2)=62.61372 Lex(e2|e1)=62.61372 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.301288 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.062762 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99518 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=3.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[VBD] ||| well ||| liked ||| PPDB2.0Score=4.04863 PPDB1.0Score=20.926800 -logp(LHS|e1)=9.04749 -logp(LHS|e2)=0.42428 -logp(e1|LHS)=13.17560 -logp(e1|e2)=8.25733 -logp(e1|e2,LHS)=9.72668 -logp(e2|LHS)=8.96454 -logp(e2|e1)=12.66947 -logp(e2|e1,LHS)=5.51561 AGigaSim=0.11022 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.22314 ContainsX=0 Equivalence=0.001271 Exclusion=0.001948 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.927576 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.004798 PhrasePenalty=1 RarityPenalty=0.04979 ForwardEntailment=0.064406 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99007 TargetFormality=0.82284 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| Independent
[CD] ||| 0 ||| zero ||| PPDB2.0Score=4.04269 PPDB1.0Score=7.443160 -logp(LHS|e1)=0.39116 -logp(LHS|e2)=0.46649 -logp(e1|LHS)=7.15627 -logp(e1|e2)=3.06505 -logp(e1|e2,LHS)=2.62058 -logp(e2|LHS)=8.54465 -logp(e2|e1)=4.37811 -logp(e2|e1,LHS)=4.00897 AGigaSim=0.32531 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=1.38629 ContainsX=0 Equivalence=0.306278 Exclusion=0.000917 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.303957 Lex(e1|e2)=60.50356 Lex(e2|e1)=60.50356 Lexical=1 LogCount=3.46574 MVLSASim=NA Monotonic=1 OtherRelated=0.283090 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.105758 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99518 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=3.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[VBZ] ||| becomes ||| is ||| PPDB2.0Score=4.04149 PPDB1.0Score=10.632100 -logp(LHS|e1)=0.00993 -logp(LHS|e2)=0.00050 -logp(e1|LHS)=7.24843 -logp(e1|e2)=8.18553 -logp(e1|e2,LHS)=7.27384 -logp(e2|LHS)=1.50005 -logp(e2|e1)=2.44657 -logp(e2|e1,LHS)=1.52545 AGigaSim=0.59570 Abstract=0 Adjacent=0 CharCountDiff=-5 CharLogCR=-1.25276 ContainsX=0 Equivalence=0.000027 Exclusion=0.002073 GlueRule=0 GoogleNgramSim=0.12241 Identity=0 Independent=0.994021 Lex(e1|e2)=60.21585 Lex(e2|e1)=60.21585 Lexical=1 LogCount=3.76120 MVLSASim=NA Monotonic=1 OtherRelated=0.000002 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.003877 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98349 TargetFormality=0.98149 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-5.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| works ||| worker ||| PPDB2.0Score=4.03236 PPDB1.0Score=20.065260 -logp(LHS|e1)=7.46810 -logp(LHS|e2)=8.05498 -logp(e1|LHS)=13.11405 -logp(e1|e2)=9.19668 -logp(e1|e2,LHS)=5.27633 -logp(e2|LHS)=15.37283 -logp(e2|e1)=10.86858 -logp(e2|e1,LHS)=7.53511 AGigaSim=0.46054 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.18232 ContainsX=0 Equivalence=0.001269 Exclusion=0.001653 GlueRule=0 GoogleNgramSim=0.02454 Identity=0 Independent=0.468064 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.524227 PhrasePenalty=1 RarityPenalty=0.36788 ForwardEntailment=0.004786 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98312 TargetFormality=0.93054 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[VBP] ||| are ||| describe ||| PPDB2.0Score=4.02285 PPDB1.0Score=19.372300 -logp(LHS|e1)=0.00063 -logp(LHS|e2)=1.28633 -logp(e1|LHS)=1.97000 -logp(e1|e2)=7.18997 -logp(e1|e2,LHS)=5.34705 -logp(e2|LHS)=8.24806 -logp(e2|e1)=12.18233 -logp(e2|e1,LHS)=11.62511 AGigaSim=0.60551 Abstract=0 Adjacent=0 CharCountDiff=5 CharLogCR=0.98083 ContainsX=0 Equivalence=0.000220 Exclusion=0.000619 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.988502 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.003437 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.007223 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98176 TargetFormality=0.98306 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=5.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBN] ||| performed ||| performance ||| PPDB2.0Score=4.01966 PPDB1.0Score=15.331390 -logp(LHS|e1)=0.21786 -logp(LHS|e2)=8.29711 -logp(e1|LHS)=7.53807 -logp(e1|e2)=8.71642 -logp(e1|e2,LHS)=2.77223 -logp(e2|LHS)=13.51587 -logp(e2|e1)=6.61497 -logp(e2|e1,LHS)=8.75003 AGigaSim=0.56573 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.20067 ContainsX=0 Equivalence=0.055765 Exclusion=0.000772 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.363385 Lex(e1|e2)=62.20827 Lex(e2|e1)=62.20827 Lexical=1 LogCount=1.38629 MVLSASim=NA Monotonic=1 OtherRelated=0.377994 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.202084 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99037 TargetFormality=0.99317 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=2.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[VBZ] ||| works ||| workks ||| PPDB2.0Score=4.01668 PPDB1.0Score=15.463540 -logp(LHS|e1)=1.02254 -logp(LHS|e2)=0 -logp(e1|LHS)=7.00750 -logp(e1|e2)=2.24195 -logp(e1|e2,LHS)=0.31889 -logp(e2|LHS)=16.96460 -logp(e2|e1)=13.22159 -logp(e2|e1,LHS)=10.27599 AGigaSim=0 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.18232 ContainsX=0 Equivalence=0.122014 Exclusion=0.001301 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.518624 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.345850 PhrasePenalty=1 RarityPenalty=0.36788 ForwardEntailment=0.012212 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98312 TargetFormality=0.93054 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| performed ||| performance ||| PPDB2.0Score=4.01160 PPDB1.0Score=15.556750 -logp(LHS|e1)=1.67916 -logp(LHS|e2)=7.64776 -logp(e1|LHS)=8.55375 -logp(e1|e2)=8.82910 -logp(e1|e2,LHS)=2.56864 -logp(e2|LHS)=12.42090 -logp(e2|e1)=6.72765 -logp(e2|e1,LHS)=6.43579 AGigaSim=0.56573 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.20067 ContainsX=0 Equivalence=0.047621 Exclusion=0.000404 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.343757 Lex(e1|e2)=62.39058 Lex(e2|e1)=62.39058 Lexical=1 LogCount=1.09861 MVLSASim=NA Monotonic=1 OtherRelated=0.373642 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.234576 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99037 TargetFormality=0.99317 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=2.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[VBZ] ||| is ||| becomes ||| PPDB2.0Score=4.01141 PPDB1.0Score=10.632130 -logp(LHS|e1)=0.00050 -logp(LHS|e2)=0.00993 -logp(e1|LHS)=1.50005 -logp(e1|e2)=2.44659 -logp(e1|e2,LHS)=1.52548 -logp(e2|LHS)=7.24843 -logp(e2|e1)=8.18554 -logp(e2|e1,LHS)=7.27387 AGigaSim=0.59570 Abstract=0 Adjacent=0 CharCountDiff=5 CharLogCR=1.25276 ContainsX=0 Equivalence=0.000027 Exclusion=0.002073 GlueRule=0 GoogleNgramSim=0.12241 Identity=0 Independent=0.994021 Lex(e1|e2)=60.21589 Lex(e2|e1)=60.21589 Lexical=1 LogCount=3.76120 MVLSASim=NA Monotonic=1 OtherRelated=0.000002 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.003877 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.97746 TargetFormality=0.98495 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=5.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBP] ||| describe ||| are ||| PPDB2.0Score=4.01055 PPDB1.0Score=19.372300 -logp(LHS|e1)=1.28633 -logp(LHS|e2)=0.00063 -logp(e1|LHS)=8.24806 -logp(e1|e2)=12.18233 -logp(e1|e2,LHS)=11.62511 -logp(e2|LHS)=1.97000 -logp(e2|e1)=7.18997 -logp(e2|e1,LHS)=5.34705 AGigaSim=0.60551 Abstract=0 Adjacent=0 CharCountDiff=-5 CharLogCR=-0.98083 ContainsX=0 Equivalence=0.000220 Exclusion=0.000619 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.988502 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.003437 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.007223 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98485 TargetFormality=0.98864 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-5.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| became ||| were ||| PPDB2.0Score=4.00952 PPDB1.0Score=11.792360 -logp(LHS|e1)=0.00385 -logp(LHS|e2)=0.00044 -logp(e1|LHS)=6.48869 -logp(e1|e2)=7.60522 -logp(e1|e2,LHS)=6.70184 -logp(e2|LHS)=3.06721 -logp(e2|e1)=4.18714 -logp(e2|e1,LHS)=3.28036 AGigaSim=0.37132 Abstract=0 Adjacent=0 CharCountDiff=-2 CharLogCR=-0.40547 ContainsX=0 Equivalence=0.000046 Exclusion=0.000503 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.995203 Lex(e1|e2)=59.88920 Lex(e2|e1)=59.88920 Lexical=1 LogCount=4.15888 MVLSASim=NA Monotonic=1 OtherRelated=0.000002 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.004247 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98450 TargetFormality=0.96932 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-2.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| become ||| were ||| PPDB2.0Score=4.00952 PPDB1.0Score=15.666190 -logp(LHS|e1)=7.04188 -logp(LHS|e2)=0.00044 -logp(e1|LHS)=12.18294 -logp(e1|e2)=8.87024 -logp(e1|e2,LHS)=11.68655 -logp(e2|LHS)=3.06721 -logp(e2|e1)=6.79595 -logp(e2|e1,LHS)=2.57082 AGigaSim=0.47140 Abstract=0 Adjacent=0 CharCountDiff=-2 CharLogCR=-0.40547 ContainsX=0 Equivalence=0.000046 Exclusion=0.000503 GlueRule=0 GoogleNgramSim=0.01227 Identity=0 Independent=0.995203 Lex(e1|e2)=62.20827 Lex(e2|e1)=62.20827 Lexical=1 LogCount=1.38629 MVLSASim=NA Monotonic=1 OtherRelated=0.000002 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.004247 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98564 TargetFormality=0.99381 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-2.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| outcome ||| came ||| PPDB2.0Score=4.00898 PPDB1.0Score=22.052110 -logp(LHS|e1)=8.00399 -logp(LHS|e2)=0.00519 -logp(e1|LHS)=13.51208 -logp(e1|e2)=10.66374 -logp(e1|e2,LHS)=13.82167 -logp(e2|LHS)=6.23791 -logp(e2|e1)=11.38837 -logp(e2|e1,LHS)=6.54750 AGigaSim=0.26671 Abstract=0 Adjacent=0 CharCountDiff=-3 CharLogCR=-0.55962 ContainsX=0 Equivalence=0.001252 Exclusion=0.000867 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.523067 Lex(e1|e2)=63.30685 Lex(e2|e1)=63.30685 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.095193 PhrasePenalty=1 RarityPenalty=0.36788 ForwardEntailment=0.379621 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99525 TargetFormality=0.99928 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-3.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBN] ||| created ||| generated ||| PPDB2.0Score=3.98307 PPDB1.0Score=8.396930 -logp(LHS|e1)=0.19828 -logp(LHS|e2)=0.23894 -logp(e1|LHS)=6.20362 -logp(e1|e2)=3.42883 -logp(e1|e2,LHS)=2.83075 -logp(e2|LHS)=7.78355 -logp(e2|e1)=4.96810 -logp(e2|e1,LHS)=4.41068 AGigaSim=0.95331 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.25131 ContainsX=0 Equivalence=0.065617 Exclusion=0.002173 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.512800 Lex(e1|e2)=58.84679 Lex(e2|e1)=58.84679 Lexical=1 LogCount=5.34711 MVLSASim=NA Monotonic=1 OtherRelated=0.298624 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.120786 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98463 TargetFormality=0.99868 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=2.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| liked ||| well ||| PPDB2.0Score=3.98194 PPDB1.0Score=20.926800 -logp(LHS|e1)=0.42428 -logp(LHS|e2)=9.04749 -logp(e1|LHS)=8.96454 -logp(e1|e2)=12.66947 -logp(e1|e2,LHS)=5.51561 -logp(e2|LHS)=13.17560 -logp(e2|e1)=8.25733 -logp(e2|e1,LHS)=9.72668 AGigaSim=0.11022 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.22314 ContainsX=0 Equivalence=0.001271 Exclusion=0.001948 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.927576 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.004798 PhrasePenalty=1 RarityPenalty=0.04979 ReverseEntailment=0.064406 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.94558 TargetFormality=0.88385 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-1.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| were ||| became ||| PPDB2.0Score=3.98029 PPDB1.0Score=11.792350 -logp(LHS|e1)=0.00044 -logp(LHS|e2)=0.00385 -logp(e1|LHS)=3.06721 -logp(e1|e2)=4.18714 -logp(e1|e2,LHS)=3.28034 -logp(e2|LHS)=6.48869 -logp(e2|e1)=7.60521 -logp(e2|e1,LHS)=6.70182 AGigaSim=0.37132 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.40547 ContainsX=0 Equivalence=0.000046 Exclusion=0.000503 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.995203 Lex(e1|e2)=59.88917 Lex(e2|e1)=59.88917 Lexical=1 LogCount=4.15888 MVLSASim=NA Monotonic=1 OtherRelated=0.000002 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.004247 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98953 TargetFormality=0.95537 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=2.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| were ||| become ||| PPDB2.0Score=3.98029 PPDB1.0Score=15.666240 -logp(LHS|e1)=0.00044 -logp(LHS|e2)=7.04188 -logp(e1|LHS)=3.06721 -logp(e1|e2)=6.79598 -logp(e1|e2,LHS)=2.57082 -logp(e2|LHS)=12.18294 -logp(e2|e1)=8.87026 -logp(e2|e1,LHS)=11.68655 AGigaSim=0.47140 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.40547 ContainsX=0 Equivalence=0.000046 Exclusion=0.000503 GlueRule=0 GoogleNgramSim=0.01227 Identity=0 Independent=0.995203 Lex(e1|e2)=62.20826 Lex(e2|e1)=62.20826 Lexical=1 LogCount=1.38629 MVLSASim=NA Monotonic=1 OtherRelated=0.000002 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.004247 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98953 TargetFormality=0.95537 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=2.00000 WordLogCR=0 ||| 0-0 ||| Independent
[NN] ||| playing ||| play ||| PPDB2.0Score=3.97732 PPDB1.0Score=6.084500 -logp(LHS|e1)=2.21231 -logp(LHS|e2)=2.22705 -logp(e1|LHS)=12.12928 -logp(e1|e2)=4.05973 -logp(e1|e2,LHS)=4.22497 -logp(e2|LHS)=10.10906 -logp(e2|e1)=2.02477 -logp(e2|e1,LHS)=2.20475 AGigaSim=0.55557 Abstract=0 Adjacent=0 CharCountDiff=-3 CharLogCR=-0.55962 ContainsX=0 Equivalence=0.302829 Exclusion=0.000019 GlueRule=0 GoogleNgramSim=0.03067 Identity=0 Independent=0.072974 Lex(e1|e2)=60.04882 Lex(e2|e1)=60.04882 Lexical=1 LogCount=4.02535 MVLSASim=NA Monotonic=1 OtherRelated=0.410310 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.213867 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98608 TargetFormality=0.94469 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-3.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[VB] ||| exactly ||| was ||| PPDB2.0Score=3.97123 PPDB1.0Score=23.187160 -logp(LHS|e1)=5.96761 -logp(LHS|e2)=9.73858 -logp(e1|LHS)=13.13367 -logp(e1|e2)=13.67321 -logp(e1|e2,LHS)=11.67868 -logp(e2|LHS)=12.74539 -logp(e2|e1)=9.51395 -logp(e2|e1,LHS)=11.29040 AGigaSim=0.26671 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-0.84730 ContainsX=0 Equivalence=0.011257 Exclusion=0.000052 GlueRule=0 GoogleNgramSim=0.04907 Identity=0 Independent=0.941854 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.034253 PhrasePenalty=1 RarityPenalty=0.01832 ReverseEntailment=0.012584 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98186 TargetFormality=0.89542 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-4.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VB] ||| exactly ||| is ||| PPDB2.0Score=3.97123 PPDB1.0Score=19.747910 -logp(LHS|e1)=5.96761 -logp(LHS|e2)=10.07369 -logp(e1|LHS)=13.13367 -logp(e1|e2)=12.50926 -logp(e1|e2,LHS)=10.68913 -logp(e2|LHS)=11.96916 -logp(e2|e1)=7.23865 -logp(e2|e1,LHS)=9.52461 AGigaSim=0.15886 Abstract=0 Adjacent=0 CharCountDiff=-5 CharLogCR=-1.25276 ContainsX=0 Equivalence=0.011257 Exclusion=0.000052 GlueRule=0 GoogleNgramSim=0.00614 Identity=0 Independent=0.941854 Lex(e1|e2)=63.30685 Lex(e2|e1)=63.30685 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.034253 PhrasePenalty=1 RarityPenalty=0.01832 ReverseEntailment=0.012584 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98186 TargetFormality=0.89542 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-5.00000 WordLogCR=0 ||| 0-0 ||| Independent
